uniprot,has_smiles_hit,has_smiles_hit_not_in_trainset,smiles_hit_rate,smiles_hit_rate_not_in_trainset,smiles_hit_fraction,smiles_hit_fraction_not_in_trainset,smiles_TAScore,has_scaffold_hit,has_scaffold_hit_not_in_trainset,scaffold_hit_rate,scaffold_hit_rate_not_in_trainset,scaffold_hit_fraction,scaffold_hit_fraction_not_in_trainset,scaffold_TAScore,smiles_intersection_specific,smiles_intersection_all,scaffold_intersection_specific,scaffold_intersection_all
O14757,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O14965,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018624286069034022
O43570,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.023,0.022,0.006389776357827476,0.005591054313099041,3.5459461497729428,0.0,0.0,0.40350877192982454,0.11379438788179787
O60674,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010553762105785945
O60885,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.014,0.014,0.0011507479861910242,0.0011507479861910242,1.0776435488057123,0.0,0.0,0.0603448275862069,0.055997020114228954
O75874,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003104047678172337
O76074,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029798857710454435
O94925,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00338,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002048671467593742
P00374,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0035335689045936395,0.0035335689045936395,0.09415918426673593,0.0,0.0,0.005208333333333333,0.05531412962503104
P00489,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.023255813953488372,0.023255813953488372,5.2230868673929365,0.0,0.0,0.08333333333333333,0.01595480506580581
P00519,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.025,0.025,0.0011198208286674132,0.0011198208286674132,2.5772470066152833,0.0,0.0,0.14367816091954022,0.05574869629997517
P00533,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.006,0.006,0.0008227067050596463,0.0008227067050596463,0.5270022675503535,0.0,0.0,0.03409090909090909,0.0646883536131115
P00734,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.005,0.002,0.0015991471215351812,0.0010660980810234541,2.7261034353713454,0.0,0.0,0.20833333333333334,0.07642165383660293
P00742,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.002,0.002,0.0009195402298850574,0.0009195402298850574,0.7749073928133676,0.0,0.0,0.04878048780487805,0.062950086913335
P00749,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.001,0.0,0.0028011204481792717,0.0,0.8245290734413174,0.0,0.0,0.0625,0.07580084430096846
P00797,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.066,0.021,0.0035778175313059034,0.0026833631484794273,4.89334437445468,0.0,0.0,0.43137254901960786,0.08815495406009437
P00915,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.011,0.01,0.0028935185185185184,0.0023148148148148147,2.5069043554973316,0.0,0.0,0.2894736842105263,0.11547057362801093
P00918,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.014,0.011,0.0025075225677031092,0.0020060180541624875,2.557521318938659,0.0,0.0,0.3181818181818182,0.12441023094114725
P03372,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.035,0.035,0.002904162633107454,0.002904162633107454,3.3545753627155532,0.0,0.0,0.23178807947019867,0.06909610131611621
P03951,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.001,0.0,0.002079002079002079,0.0,0.5844914536381413,0.0,0.0,0.03225806451612903,0.055189967717904145
P04150,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022349143282840824
P04629,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.022,0.022,0.0008880994671403197,0.0008880994671403197,4.921273720755708,0.0,0.0,0.2716049382716049,0.055189967717904145
P05979,False,False,0.0,0.0,0.0,0.0,0.0,True,False,0.008,0.0,0.003663003663003663,0.0,0.5960407020313434,0.0,0.0,0.034782608695652174,0.05835609634963993
P06239,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.0011494252873563218,0.0011494252873563218,0.37040102951069687,0.0,0.0,0.020833333333333332,0.05624534392848274
P06276,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.014,0.014,0.001539645881447267,0.001539645881447267,3.043100419153294,0.0,0.0,0.2028985507246377,0.0666749441271418
P07550,False,False,0.0,0.0,0.0,0.0,0.0,True,True,0.001,0.001,0.002197802197802198,0.002197802197802198,0.9429809139830718,0.0,0.0,0.05555555555555555,0.05891482493171095
P07900,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684132108269183
P08069,False,False,0.0,0.0,0.0,0.0,0.0,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055189967717904145
